"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"10/27/2025","10/27/2025","10/28/2025","COIN","COIN 10/31/2025 Call $400.00","STC","1","$6.60","$659.95"
"10/27/2025","10/27/2025","10/28/2025","COIN","COIN 10/31/2025 Call $400.00","BTO","1","$6.85","($685.04)"
"10/27/2025","10/27/2025","10/28/2025","QCOM","QCOM 10/31/2025 Put $175.00","STC","1","$0.72","$71.95"
"10/27/2025","10/27/2025","10/28/2025","QCOM","QCOM 10/31/2025 Put $175.00","STC","1","$0.72","$71.95"
"10/27/2025","10/27/2025","10/28/2025","QCOM","QCOM 10/31/2025 Put $175.00","BTO","2","$0.87","($174.08)"
"10/27/2025","10/27/2025","10/28/2025","ARM","ARM 11/7/2025 Call $225.00","BTO","1","$1.75","($175.04)"
"10/27/2025","10/27/2025","10/28/2025","ARM","ARM 11/7/2025 Call $225.00","BTO","2","$2.15","($430.08)"
"10/27/2025","10/27/2025","10/28/2025","ASST","Strive, Inc.
CUSIP: 862945102","Buy","100","$1.58","($157.58)"
"10/27/2025","10/27/2025","10/28/2025","MU","MU 11/7/2025 Put $195.00","STC","2","$2.75","$549.91"
"10/27/2025","10/27/2025","10/28/2025","NFLX","NFLX 10/31/2025 Put $1,000.00","BTO","1","$0.45","($45.04)"
"10/27/2025","10/27/2025","10/28/2025","MU","MU 11/7/2025 Put $195.00","STC","3","$2.28","$683.87"
"10/27/2025","10/27/2025","10/28/2025","BULL","BULL 11/21/2025 Call $13.00","BTO","3","$0.78","($234.12)"
"10/24/2025","10/24/2025","10/27/2025","PYPL","Option Expiration for PYPL 10/24/2025 Call $73.00","OEXP","3S","",""
"10/24/2025","10/24/2025","10/27/2025","BULL","Option Expiration for BULL 10/24/2025 Call $15.00","OEXP","5S","",""
"10/24/2025","10/24/2025","10/27/2025","TSLA","Option Expiration for TSLA 10/24/2025 Put $400.00","OEXP","3S","",""
"10/24/2025","10/24/2025","10/27/2025","NFLX","Option Expiration for NFLX 10/24/2025 Put $1,060.00","OEXP","2S","",""
"10/24/2025","10/24/2025","10/27/2025","MU","MU 11/7/2025 Put $195.00","BTO","1","$3.00","($300.04)"
"10/24/2025","10/24/2025","10/27/2025","CRCL","CRCL 10/24/2025 Call $145.00","STC","1","$0.49","$48.95"
"10/24/2025","10/24/2025","10/27/2025","CRCL","CRCL 10/24/2025 Call $145.00","STC","1","$0.50","$49.95"
"10/24/2025","10/24/2025","10/27/2025","CRCL","CRCL 10/24/2025 Call $145.00","STC","1","$0.50","$49.95"
"10/24/2025","10/24/2025","10/27/2025","CRCL","CRCL 10/24/2025 Call $145.00","BTO","3","$0.42","($126.12)"
"10/24/2025","10/24/2025","10/27/2025","TSLA","TSLA 10/24/2025 Put $435.00","STC","2","$0.92","$183.91"
"10/24/2025","10/24/2025","10/27/2025","TSLA","TSLA 10/24/2025 Put $435.00","STC","1","$0.92","$91.95"
"10/24/2025","10/24/2025","10/27/2025","TSLA","TSLA 10/24/2025 Put $435.00","BTO","3","$1.39","($417.12)"
"10/24/2025","10/24/2025","10/27/2025","GOOG","GOOG 10/24/2025 Put $257.50","STC","3","$0.10","$29.87"
"10/24/2025","10/24/2025","10/27/2025","GOOG","GOOG 10/24/2025 Put $257.50","BTO","3","$0.27","($81.12)"
"10/24/2025","10/24/2025","10/27/2025","MU","MU 10/24/2025 Call $220.00","STC","3","$0.39","$116.87"
"10/24/2025","10/24/2025","10/27/2025","MU","MU 10/24/2025 Call $220.00","BTO","1","$0.71","($71.04)"
"10/24/2025","10/24/2025","10/27/2025","MU","MU 10/24/2025 Call $220.00","BTO","2","$0.71","($142.08)"
"10/24/2025","10/24/2025","10/27/2025","MU","MU 11/7/2025 Put $195.00","BTO","4","$3.55","($1,420.16)"
"10/24/2025","10/24/2025","10/27/2025","PYPL","PYPL 10/24/2025 Call $71.00","STC","4","$0.37","$147.83"
"10/24/2025","10/24/2025","10/27/2025","PYPL","PYPL 10/24/2025 Call $71.00","BTO","4","$0.45","($180.16)"
"10/24/2025","10/24/2025","10/27/2025","NNE","NNE 10/31/2025 Call $45.50","STC","3","$2.80","$839.87"
"10/23/2025","10/23/2025","10/24/2025","DDOG","DDOG 10/24/2025 Call $155.00","STC","3","$1.75","$524.87"
"10/23/2025","10/23/2025","10/24/2025","IONQ","IONQ 10/31/2025 Put $50.00","STC","2","$1.00","$199.91"
"10/23/2025","10/23/2025","10/24/2025","CVNA","CVNA 10/24/2025 Call $342.50","STC","6","$2.80","$1,679.73"
"10/23/2025","10/23/2025","10/24/2025","CVNA","CVNA 10/24/2025 Call $342.50","BTO","1","$3.00","($300.04)"
"10/23/2025","10/23/2025","10/24/2025","NNE","NNE 10/31/2025 Call $45.50","STC","1","$2.30","$229.95"
"10/23/2025","10/23/2025","10/24/2025","DDOG","DDOG 10/24/2025 Call $155.00","BTO","2","$1.45","($290.08)"
"10/23/2025","10/23/2025","10/24/2025","DDOG","DDOG 10/24/2025 Call $155.00","BTO","1","$1.45","($145.04)"
"10/23/2025","10/23/2025","10/24/2025","AMD","AMD 10/24/2025 Call $240.00","STC","1","$1.04","$103.95"
"10/23/2025","10/23/2025","10/24/2025","AMD","AMD 10/24/2025 Call $240.00","STC","1","$1.04","$103.95"
"10/23/2025","10/23/2025","10/24/2025","AMD","AMD 10/24/2025 Call $240.00","BTO","2","$1.27","($254.08)"
"10/23/2025","10/23/2025","10/24/2025","IONQ","IONQ 10/31/2025 Put $50.00","BTO","2","$1.32","($264.08)"
"10/23/2025","10/23/2025","10/24/2025","CVNA","CVNA 10/24/2025 Call $342.50","BTO","1","$2.40","($240.04)"
"10/23/2025","10/23/2025","10/24/2025","CVNA","CVNA 10/24/2025 Call $342.50","BTO","4","$2.75","($1,100.16)"
"10/23/2025","10/23/2025","10/24/2025","SPY","SPY 10/23/2025 Call $672.00","STC","5","$0.36","$179.78"
"10/23/2025","10/23/2025","10/24/2025","SPY","SPY 10/23/2025 Call $672.00","BTO","5","$0.40","($200.21)"
"10/23/2025","10/23/2025","10/24/2025","NFLX","NFLX 10/24/2025 Put $1,060.00","BTO","1","$0.65","($65.04)"
"10/23/2025","10/23/2025","10/24/2025","NNE","NNE 10/31/2025 Call $45.50","BTO","2","$2.00","($400.08)"
"10/23/2025","10/23/2025","10/24/2025","NNE","NNE 10/31/2025 Call $45.50","BTO","1","$1.90","($190.04)"
"10/23/2025","10/23/2025","10/24/2025","NNE","NNE 10/31/2025 Call $45.50","BTO","1","$1.90","($190.04)"
"10/23/2025","10/23/2025","10/24/2025","CVNA","CVNA 10/24/2025 Put $285.00","STC","1","$0.30","$29.95"
"10/23/2025","10/23/2025","10/24/2025","CVNA","CVNA 10/24/2025 Put $285.00","STC","1","$0.30","$29.95"
"10/23/2025","10/23/2025","10/24/2025","NFLX","NFLX 10/24/2025 Put $1,060.00","BTO","1","$0.65","($65.04)"
"10/23/2025","10/23/2025","10/24/2025","CVNA","CVNA 10/24/2025 Put $285.00","BTO","1","$1.30","($130.04)"
"10/23/2025","10/23/2025","10/24/2025","CVNA","CVNA 10/24/2025 Put $285.00","BTO","1","$1.30","($130.04)"
"10/22/2025","10/22/2025","10/23/2025","TSLA","TSLA 10/24/2025 Put $400.00","BTO","3","$3.50","($1,050.12)"
"10/22/2025","10/22/2025","10/23/2025","BYND","Beyond Meat
CUSIP: 08862E109","Sell","55","$5.71","$314.04"
"10/22/2025","10/22/2025","10/23/2025","COIN","COIN 10/24/2025 Call $340.00","STC","1","$1.59","$158.95"
"10/22/2025","10/22/2025","10/23/2025","COIN","COIN 10/24/2025 Call $340.00","STC","2","$1.59","$317.91"
"10/22/2025","10/22/2025","10/23/2025","COIN","COIN 10/24/2025 Call $340.00","BTO","3","$1.76","($528.12)"
"10/22/2025","10/22/2025","10/23/2025","GLD","GLD 10/22/2025 Put $367.00","STC","2","$0.57","$113.91"
"10/22/2025","10/22/2025","10/23/2025","SOFI","SOFI 10/24/2025 Put $25.00","STC","2","$0.12","$23.91"
"10/22/2025","10/22/2025","10/23/2025","TSLA","TSLA 10/24/2025 Put $400.00","STC","2","$2.68","$535.91"
"10/22/2025","10/22/2025","10/23/2025","GLD","GLD 10/22/2025 Put $367.00","STC","1","$0.96","$95.95"
"10/22/2025","10/22/2025","10/23/2025","GLD","GLD 10/22/2025 Put $367.00","BTO","1","$0.72","($72.04)"
"10/22/2025","10/22/2025","10/23/2025","GLD","GLD 10/22/2025 Put $367.00","BTO","1","$0.72","($72.04)"
"10/22/2025","10/22/2025","10/23/2025","GLD","GLD 10/22/2025 Put $367.00","BTO","1","$0.72","($72.04)"
"10/22/2025","10/22/2025","10/23/2025","SOFI","SOFI 10/24/2025 Put $25.00","STC","1","$0.16","$15.95"
"10/22/2025","10/22/2025","10/23/2025","SOFI","SOFI 10/24/2025 Put $25.00","BTO","3","$0.16","($48.12)"
"10/22/2025","10/22/2025","10/23/2025","TSLA","TSLA 10/24/2025 Put $400.00","BTO","1","$2.75","($275.04)"
"10/22/2025","10/22/2025","10/23/2025","TSLA","TSLA 10/24/2025 Put $400.00","BTO","1","$2.75","($275.04)"
"10/22/2025","10/22/2025","10/23/2025","BYND","Beyond Meat
CUSIP: 08862E109","Buy","15","$5.86","($87.98)"
"10/22/2025","10/22/2025","10/23/2025","BYND","Beyond Meat
CUSIP: 08862E109","Buy","40","$6.02","($240.67)"
"10/22/2025","10/22/2025","10/23/2025","ORCL","ORCL 10/24/2025 Put $265.00","STC","1","$1.15","$114.95"
"10/22/2025","10/22/2025","10/23/2025","TSLA","TSLA 10/24/2025 Put $400.00","STC","1","$2.19","$218.95"
"10/22/2025","10/22/2025","10/23/2025","CVNA","CVNA 10/24/2025 Put $320.00","STC","1","$1.65","$164.95"
"10/22/2025","10/22/2025","10/23/2025","CVNA","CVNA 10/24/2025 Put $260.00","STC","2","$0.10","$19.91"
"10/22/2025","10/22/2025","10/23/2025","CVNA","CVNA 10/24/2025 Put $320.00","BTO","1","$1.60","($160.04)"
"10/22/2025","10/22/2025","10/23/2025","GOOG","GOOG 10/24/2025 Put $240.00","STC","2","$0.19","$37.91"
"10/21/2025","10/21/2025","10/22/2025","BLND","Blend Labs
CUSIP: 09352U108","Buy","115","$3.54","($407.10)"
"10/21/2025","10/21/2025","10/22/2025","GOOG","GOOG 10/24/2025 Put $240.00","BTO","2","$0.44","($88.08)"
"10/21/2025","10/21/2025","10/22/2025","ORCL","ORCL 10/24/2025 Put $265.00","BTO","1","$1.61","($161.04)"
"10/21/2025","10/21/2025","10/22/2025","TSLA","TSLA 10/24/2025 Put $400.00","BTO","1","$1.89","($189.04)"
"10/21/2025","10/21/2025","10/22/2025","LULU","LULU 11/14/2025 Call $215.00","BTO","2","$0.87","($174.08)"
"10/21/2025","10/21/2025","10/22/2025","PYPL","PYPL 10/24/2025 Call $73.00","BTO","3","$0.31","($93.12)"
"10/21/2025","10/21/2025","10/22/2025","COIN","COIN 10/24/2025 Call $355.00","STC","1","$4.40","$439.95"
"10/21/2025","10/21/2025","10/22/2025","COIN","COIN 10/24/2025 Call $355.00","STC","1","$4.40","$439.95"
"10/21/2025","10/21/2025","10/22/2025","GLD","GLD 10/22/2025 Call $385.00","STC","1","$2.10","$209.95"
"10/21/2025","10/21/2025","10/22/2025","GLD","GLD 10/22/2025 Call $385.00","BTO","1","$2.44","($244.04)"
"10/21/2025","10/21/2025","10/22/2025","COIN","COIN 10/24/2025 Call $355.00","BTO","2","$4.50","($900.08)"
"10/21/2025","10/21/2025","10/22/2025","GLD","GLD 10/22/2025 Put $372.00","STC","2","$2.35","$469.91"
"10/21/2025","10/21/2025","10/22/2025","GLD","GLD 10/22/2025 Put $372.00","BTO","2","$2.95","($590.08)"
"10/21/2025","10/21/2025","10/22/2025","AAPL","AAPL 11/14/2025 Call $300.00","STC","4","$0.46","$183.83"
"10/21/2025","10/21/2025","10/22/2025","BABA","BABA 11/7/2025 Call $200.00","STC","4","$0.96","$383.83"
"10/21/2025","10/21/2025","10/22/2025","AAPL","AAPL 10/31/2025 Call $270.00","STC","1","$4.05","$404.95"
"10/21/2025","10/21/2025","10/22/2025","GLD","GLD 10/22/2025 Put $379.00","STC","2","$2.30","$459.91"
"10/21/2025","10/21/2025","10/22/2025","GLD","GLD 10/22/2025 Put $379.00","BTO","2","$2.35","($470.08)"
"10/21/2025","10/21/2025","10/22/2025","JD","JD 10/24/2025 Put $32.50","STC","1","$0.40","$39.95"
"10/21/2025","10/21/2025","10/22/2025","JD","JD 10/24/2025 Put $32.50","STC","1","$0.40","$39.95"
"10/21/2025","10/21/2025","10/22/2025","FIG","Figma
CUSIP: 316841105","Buy","3.578457","$55.89","($200.00)"
"10/21/2025","10/21/2025","10/22/2025","FIG","Figma
CUSIP: 316841105","Buy","5.374417","$55.82","($300.00)"
"10/21/2025","10/21/2025","10/22/2025","JD","JD 10/24/2025 Put $32.50","STC","1","$0.48","$47.95"
"10/21/2025","10/21/2025","10/22/2025","JD","JD 10/24/2025 Put $32.50","STC","1","$0.48","$47.95"
"10/21/2025","10/21/2025","10/22/2025","GLD","GLD 10/24/2025 Put $386.00","STC","1","$5.15","$514.95"
"10/21/2025","10/21/2025","10/22/2025","GLD","GLD 10/24/2025 Put $386.00","STC","1","$5.50","$549.95"
"10/20/2025","10/20/2025","10/21/2025","JD","JD 10/24/2025 Put $32.50","BTO","4","$0.28","($112.16)"
"10/20/2025","10/20/2025","10/21/2025","BABA","BABA 11/7/2025 Call $200.00","BTO","4","$1.75","($700.16)"
"10/20/2025","10/20/2025","10/21/2025","AAPL","AAPL 10/31/2025 Call $270.00","STC","1","$4.00","$399.95"
"10/20/2025","10/20/2025","10/21/2025","MU","MU 10/24/2025 Put $195.00","STC","3","$2.05","$614.87"
"10/20/2025","10/20/2025","10/21/2025","AAPL","AAPL 11/14/2025 Call $300.00","BTO","4","$0.48","($192.16)"
"10/20/2025","10/20/2025","10/21/2025","GLD","GLD 10/24/2025 Put $386.00","BTO","2","$1.57","($314.08)"
"10/20/2025","10/20/2025","10/21/2025","MU","MU 10/24/2025 Put $195.00","BTO","1","$1.98","($198.04)"
"10/20/2025","10/20/2025","10/21/2025","MU","MU 10/24/2025 Put $195.00","BTO","2","$2.09","($418.08)"
"10/20/2025","10/20/2025","10/21/2025","AAPL","AAPL 10/31/2025 Call $270.00","BTO","2","$4.00","($800.08)"
"10/20/2025","10/20/2025","10/21/2025","GLD","GLD 10/22/2025 Put $386.00","STC","2","$0.90","$179.91"
"10/20/2025","10/20/2025","10/21/2025","CVNA","CVNA 10/24/2025 Put $260.00","BTO","1","$0.83","($83.04)"
"10/20/2025","10/20/2025","10/21/2025","CVNA","CVNA 10/24/2025 Put $260.00","BTO","1","$0.90","($90.04)"
"10/20/2025","10/20/2025","10/21/2025","GLD","GLD 10/22/2025 Put $386.00","BTO","2","$1.15","($230.08)"
"10/20/2025","10/20/2025","10/21/2025","AAPL","AAPL 10/31/2025 Call $260.00","STC","1","$5.90","$589.95"
"10/20/2025","10/20/2025","10/21/2025","AAPL","AAPL 10/31/2025 Call $260.00","STC","1","$5.95","$594.95"
"10/17/2025","10/17/2025","10/20/2025","AAPL","AAPL 10/31/2025 Call $260.00","BTO","1","$3.55","($355.04)"
"10/17/2025","10/17/2025","10/20/2025","AAPL","AAPL 10/31/2025 Call $260.00","BTO","1","$3.80","($380.04)"
"10/17/2025","10/17/2025","10/20/2025","AAPL","AAPL 10/31/2025 Call $260.00","STC","1","$4.00","$399.95"
"10/17/2025","10/17/2025","10/20/2025","AAPL","AAPL 10/31/2025 Call $260.00","STC","1","$3.70","$369.95"
"10/17/2025","10/17/2025","10/20/2025","LULU","LULU 10/17/2025 Call $167.50","STC","1","$0.20","$19.95"
"10/17/2025","10/17/2025","10/20/2025","BABA","BABA 10/24/2025 Call $175.00","STC","2","$1.47","$293.91"
"10/17/2025","10/17/2025","10/20/2025","BABA","BABA 10/24/2025 Call $175.00","STC","1","$1.67","$166.95"
"10/17/2025","10/17/2025","10/20/2025","MARA","MARA 10/24/2025 Put $18.50","STC","3","$0.66","$197.87"
"10/17/2025","10/17/2025","10/20/2025","LULU","LULU 10/17/2025 Call $167.50","BTO","1","$0.25","($25.04)"
"10/17/2025","10/17/2025","10/20/2025","MARA","MARA 10/24/2025 Put $18.50","BTO","3","$0.85","($255.12)"
"10/17/2025","10/17/2025","10/20/2025","PL","PL 10/31/2025 Put $12.50","STC","5","$0.85","$424.78"
"10/17/2025","10/17/2025","10/20/2025","AAPL","AAPL 10/31/2025 Call $260.00","BTO","2","$2.83","($566.08)"
"10/17/2025","10/17/2025","10/20/2025","SPY","SPY 10/20/2025 Put $648.00","STC","2","$1.00","$199.91"
"10/17/2025","10/17/2025","10/20/2025","RGTI","RGTI 10/17/2025 Put $43.00","STC","2","$0.40","$79.91"
"10/17/2025","10/17/2025","10/20/2025","SPY","SPY 10/20/2025 Put $648.00","BTO","2","$1.34","($268.08)"
"10/17/2025","10/17/2025","10/20/2025","BABA","BABA 10/24/2025 Call $175.00","BTO","3","$1.47","($441.12)"
"10/17/2025","10/17/2025","10/20/2025","RGTI","RGTI 10/17/2025 Put $43.00","BTO","2","$0.57","($114.08)"
"10/17/2025","10/17/2025","10/20/2025","TSLA","TSLA 10/17/2025 Call $440.00","STC","1","$3.35","$334.95"
"10/17/2025","10/17/2025","10/20/2025","TSLA","TSLA 10/17/2025 Call $440.00","STC","1","$3.05","$304.95"
"10/17/2025","10/17/2025","10/20/2025","TSLA","TSLA 10/17/2025 Call $440.00","BTO","1","$2.81","($281.04)"
"10/17/2025","10/17/2025","10/20/2025","TSLA","TSLA 10/17/2025 Call $440.00","BTO","1","$2.81","($281.04)"
"10/17/2025","10/17/2025","10/20/2025","WMT","WMT 10/31/2025 Put $100.00","STC","2","$0.39","$77.91"
"10/17/2025","10/17/2025","10/20/2025","WMT","WMT 10/31/2025 Put $100.00","STC","1","$0.38","$37.95"
"10/16/2025","10/16/2025","10/17/2025","PL","PL 10/31/2025 Put $12.50","BTO","5","$0.70","($350.21)"
"10/16/2025","10/16/2025","10/17/2025","LLY","LLY 10/17/2025 Call $860.00","STC","1","$0.25","$24.95"
"10/16/2025","10/16/2025","10/17/2025","SPY","SPY 10/16/2025 Put $648.00","STC","2","$0.07","$13.91"
"10/16/2025","10/16/2025","10/17/2025","WMT","WMT 10/31/2025 Put $100.00","STC","3","$0.55","$164.87"
"10/16/2025","10/16/2025","10/17/2025","WMT","WMT 10/31/2025 Put $100.00","BTO","6","$0.44","($264.25)"
"10/16/2025","10/16/2025","10/17/2025","WMT","WMT 11/21/2025 Call $120.00","STC","1","$0.49","$48.95"
"10/16/2025","10/16/2025","10/17/2025","WMT","WMT 11/21/2025 Call $120.00","STC","2","$0.49","$97.91"
"10/16/2025","10/16/2025","10/17/2025","ORCL","ORCL 10/17/2025 Call $335.00","STC","2","$1.82","$363.91"
"10/16/2025","10/16/2025","10/17/2025","ORCL","ORCL 10/17/2025 Call $335.00","BTO","2","$2.60","($520.08)"
"10/16/2025","10/16/2025","10/17/2025","APLD","APLD 10/17/2025 Call $39.00","STC","3","$0.80","$239.87"
"10/16/2025","10/16/2025","10/17/2025","APLD","APLD 10/17/2025 Call $39.00","BTO","3","$0.85","($255.12)"
"10/16/2025","10/16/2025","10/17/2025","SPY","SPY 10/16/2025 Put $648.00","BTO","2","$0.17","($34.08)"
"10/16/2025","10/16/2025","10/17/2025","GLD","GLD 10/17/2025 Put $386.00","STC","1","$0.56","$55.95"
"10/16/2025","10/16/2025","10/17/2025","NFLX","NFLX 10/17/2025 Put $1,180.00","STC","1","$4.90","$489.95"
"10/16/2025","10/16/2025","10/17/2025","LLY","LLY 10/17/2025 Call $860.00","BTO","1","$0.55","($55.04)"
"10/16/2025","10/16/2025","10/17/2025","NFLX","NFLX 10/17/2025 Put $1,180.00","STC","2","$4.60","$919.91"
"10/16/2025","10/16/2025","10/17/2025","PLTR","PLTR 10/17/2025 Put $177.50","STC","1","$1.63","$162.95"
"10/16/2025","10/16/2025","10/17/2025","PLTR","PLTR 10/17/2025 Put $177.50","STC","1","$1.69","$168.95"
"10/16/2025","10/16/2025","10/17/2025","NFLX","NFLX 10/17/2025 Put $1,180.00","STC","1","$4.30","$429.95"
"10/16/2025","10/16/2025","10/17/2025","NFLX","NFLX 10/17/2025 Put $1,180.00","STC","1","$4.20","$419.95"
"10/16/2025","10/16/2025","10/17/2025","GLD","GLD 10/17/2025 Put $386.00","BTO","1","$0.61","($61.04)"
"10/16/2025","10/16/2025","10/17/2025","PLTR","PLTR 10/17/2025 Put $177.50","BTO","2","$0.93","($186.08)"
"10/16/2025","10/16/2025","10/17/2025","NFLX","NFLX 10/17/2025 Put $1,180.00","BTO","1","$1.64","($164.04)"
"10/16/2025","10/16/2025","10/17/2025","CAT","CAT 10/24/2025 Put $480.00","STC","1","$0.50","$49.95"
"10/16/2025","10/16/2025","10/17/2025","NFLX","NFLX 10/17/2025 Put $1,180.00","STC","1","$3.20","$319.95"
"10/16/2025","10/16/2025","10/17/2025","NFLX","NFLX 10/17/2025 Put $1,180.00","STC","1","$2.80","$279.95"
"10/16/2025","10/16/2025","10/17/2025","NFLX","NFLX 10/17/2025 Put $1,180.00","BTO","1","$1.40","($140.04)"
"10/16/2025","10/16/2025","10/17/2025","NFLX","NFLX 10/17/2025 Put $1,180.00","BTO","2","$1.50","($300.08)"
"10/15/2025","10/15/2025","10/16/2025","CAT","CAT 10/24/2025 Put $480.00","BTO","1","$1.20","($120.04)"
"10/15/2025","10/15/2025","10/16/2025","CLS","CLS 10/24/2025 Put $200.00","STC","1","$0.32","$31.95"
"10/15/2025","10/15/2025","10/16/2025","CLS","CLS 10/24/2025 Put $200.00","STC","1","$0.32","$31.95"
"10/15/2025","10/15/2025","10/16/2025","CLS","CLS 10/17/2025 Put $220.00","STC","2","$0.12","$23.91"
"10/15/2025","10/15/2025","10/16/2025","HIMS","HIMS 10/17/2025 Call $70.00","STC","1","$0.79","$78.95"
"10/15/2025","10/15/2025","10/16/2025","GOOG","GOOG 10/17/2025 Call $255.00","STC","1","$1.32","$131.95"
"10/15/2025","10/15/2025","10/16/2025","HIMS","HIMS 10/17/2025 Call $70.00","STC","1","$0.88","$87.95"
"10/15/2025","10/15/2025","10/16/2025","HIMS","HIMS 10/17/2025 Call $70.00","STC","1","$0.92","$91.95"
"10/15/2025","10/15/2025","10/16/2025","HIMS","HIMS 10/17/2025 Call $70.00","BTO","3","$0.75","($225.12)"
"10/15/2025","10/15/2025","10/16/2025","GOOG","GOOG 10/17/2025 Call $255.00","STC","1","$1.32","$131.95"
"10/15/2025","10/15/2025","10/16/2025","GOOG","GOOG 10/17/2025 Call $255.00","BTO","1","$1.25","($125.04)"
"10/15/2025","10/15/2025","10/16/2025","GOOG","GOOG 10/17/2025 Call $255.00","BTO","1","$1.25","($125.04)"
"10/15/2025","10/15/2025","10/16/2025","NFLX","NFLX 10/17/2025 Put $1,180.00","BTO","1","$2.80","($280.04)"
"10/15/2025","10/15/2025","10/16/2025","NFLX","NFLX 10/17/2025 Put $1,180.00","BTO","1","$2.80","($280.04)"
"10/15/2025","10/15/2025","10/16/2025","IONQ","IONQ 10/17/2025 Put $68.00","STC","1","$1.90","$189.95"
"10/15/2025","10/15/2025","10/16/2025","NFLX","NFLX 10/17/2025 Put $1,180.00","BTO","1","$3.90","($390.04)"
"10/15/2025","10/15/2025","10/16/2025","IONQ","IONQ 10/17/2025 Put $68.00","STC","1","$2.05","$204.95"
"10/15/2025","10/15/2025","10/16/2025","GOOG","GOOG 10/17/2025 Put $240.00","STC","7","$0.67","$468.68"
"10/15/2025","10/15/2025","10/16/2025","COIN","COIN 10/17/2025 Put $300.00","STC","1","$0.92","$91.95"
"10/15/2025","10/15/2025","10/16/2025","GOOG","GOOG 10/17/2025 Put $240.00","STC","1","$0.71","$70.95"
"10/15/2025","10/15/2025","10/16/2025","MSTR","MSTR 10/24/2025 Put $230.00","STC","1","$1.82","$181.95"
"10/15/2025","10/15/2025","10/16/2025","COIN","COIN 10/17/2025 Put $300.00","STC","2","$0.92","$183.91"
"10/15/2025","10/15/2025","10/16/2025","GOOG","GOOG 10/17/2025 Put $240.00","BTO","3","$0.62","($186.12)"
"10/15/2025","10/15/2025","10/16/2025","GOOG","GOOG 10/17/2025 Put $240.00","BTO","5","$0.61","($305.21)"
"10/15/2025","10/15/2025","10/16/2025","IONQ","IONQ 10/17/2025 Put $68.00","BTO","2","$1.75","($350.08)"
"10/15/2025","10/15/2025","10/16/2025","COIN","COIN 10/17/2025 Put $300.00","BTO","3","$0.53","($159.12)"
"10/15/2025","10/15/2025","10/16/2025","MSTR","MSTR 10/24/2025 Put $230.00","BTO","1","$1.62","($162.04)"
"10/15/2025","10/15/2025","10/16/2025","IREN","IREN 10/17/2025 Put $60.00","STC","2","$0.73","$145.91"
"10/15/2025","10/15/2025","10/16/2025","SPY","SPY 10/15/2025 Put $662.00","STC","2","$0.71","$141.91"
"10/15/2025","10/15/2025","10/16/2025","IREN","IREN 10/17/2025 Put $60.00","BTO","2","$0.75","($150.08)"
"10/15/2025","10/15/2025","10/16/2025","SPY","SPY 10/15/2025 Put $662.00","BTO","2","$0.50","($100.08)"
"10/15/2025","10/15/2025","10/16/2025","TSLA","TSLA 10/17/2025 Call $450.00","STC","3","$2.75","$824.87"
"10/15/2025","10/15/2025","10/16/2025","LLY","LLY 10/17/2025 Call $842.50","STC","1","$3.25","$324.95"
"10/15/2025","10/15/2025","10/16/2025","LLY","LLY 10/17/2025 Call $842.50","BTO","1","$3.50","($350.04)"
"10/15/2025","10/15/2025","10/16/2025","SPY","SPY 10/15/2025 Call $670.00","STC","2","$0.73","$145.91"
"10/15/2025","10/15/2025","10/16/2025","SPY","SPY 10/15/2025 Call $670.00","STC","1","$0.70","$69.95"
"10/15/2025","10/15/2025","10/16/2025","SPY","SPY 10/15/2025 Call $670.00","BTO","2","$0.56","($112.08)"
"10/15/2025","10/15/2025","10/16/2025","SPY","SPY 10/15/2025 Call $670.00","BTO","1","$0.56","($56.04)"
"10/15/2025","10/15/2025","10/16/2025","WMT","WMT 11/21/2025 Call $120.00","BTO","3","$0.82","($246.12)"
